BFS_NR;GEBIET_NAME;THEMA_NAME;SET_NAME;SUBSET_NAME;INDIKATOR_ID;INDIKATOR_NAME;INDIKATOR_JAHR;INDIKATOR_VALUE;EINHEIT_KURZ;EINHEIT_LANG;
1723;Wahlkreis Rheintal;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2010;67509;Pers.;Personen;
1723;Wahlkreis Rheintal;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2011;68238;Pers.;Personen;
1723;Wahlkreis Rheintal;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2012;68792;Pers.;Personen;
1723;Wahlkreis Rheintal;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2013;69612;Pers.;Personen;
1723;Wahlkreis Rheintal;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2014;70334;Pers.;Personen;
1723;Wahlkreis Rheintal;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2015;71063;Pers.;Personen;
1723;Wahlkreis Rheintal;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2016;72000;Pers.;Personen;
1723;Wahlkreis Rheintal;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2017;72502;Pers.;Personen;
1723;Wahlkreis Rheintal;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2018;73094;Pers.;Personen;
1723;Wahlkreis Rheintal;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2019;73646;Pers.;Personen;
1723;Wahlkreis Rheintal;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2020;74372;Pers.;Personen;
1723;Wahlkreis Rheintal;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2021;75399;Pers.;Personen;
