BFS_NR;GEBIET_NAME;THEMA_NAME;SET_NAME;SUBSET_NAME;INDIKATOR_ID;INDIKATOR_NAME;INDIKATOR_JAHR;INDIKATOR_VALUE;EINHEIT_KURZ;EINHEIT_LANG;
3203;Stadt St.Gallen;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];1999;69769;Pers.;Personen;
3203;Stadt St.Gallen;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2000;69836;Pers.;Personen;
3203;Stadt St.Gallen;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2001;69857;Pers.;Personen;
3203;Stadt St.Gallen;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2002;70444;Pers.;Personen;
3203;Stadt St.Gallen;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2003;70628;Pers.;Personen;
3203;Stadt St.Gallen;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2004;70533;Pers.;Personen;
3203;Stadt St.Gallen;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2005;70316;Pers.;Personen;
3203;Stadt St.Gallen;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2006;70375;Pers.;Personen;
3203;Stadt St.Gallen;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2007;71126;Pers.;Personen;
3203;Stadt St.Gallen;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2008;72040;Pers.;Personen;
3203;Stadt St.Gallen;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2009;72642;Pers.;Personen;
3203;Stadt St.Gallen;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2010;72959;Pers.;Personen;
3203;Stadt St.Gallen;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2011;73505;Pers.;Personen;
3203;Stadt St.Gallen;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2012;74111;Pers.;Personen;
3203;Stadt St.Gallen;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2013;74581;Pers.;Personen;
3203;Stadt St.Gallen;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2014;75310;Pers.;Personen;
3203;Stadt St.Gallen;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2015;75538;Pers.;Personen;
3203;Stadt St.Gallen;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2016;75481;Pers.;Personen;
3203;Stadt St.Gallen;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2017;75522;Pers.;Personen;
3203;Stadt St.Gallen;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2018;75833;Pers.;Personen;
3203;Stadt St.Gallen;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2019;76090;Pers.;Personen;
3203;Stadt St.Gallen;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2020;76213;Pers.;Personen;
3203;Stadt St.Gallen;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2021;76328;Pers.;Personen;
3203;Stadt St.Gallen;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2022;76931;Pers.;Personen;
3203;Stadt St.Gallen;Bevölkerung;Bevölkerungsbestand;null;2;Ständige Wohnbevölkerung [Pers.];2023;78193;Pers.;Personen;
