"Kanton (-) / Bezirk (>>) / Gemeinde (......)";"Gebäudekategorie";"Anzahl Zimmer";"Bauperiode";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022"
"......3201 Häggenschwil";"Wohngebäude mit Nebennutzung";"6+ Zimmer";"1919-1945";3;3;3;3;3;3;3;3;3;3;3;3;3
"......3201 Häggenschwil";"Wohngebäude mit Nebennutzung";"6+ Zimmer";"1946-1960";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3201 Häggenschwil";"Wohngebäude mit Nebennutzung";"6+ Zimmer";"1961-1970";7;7;7;7;7;7;7;7;7;7;7;7;7
"......3201 Häggenschwil";"Wohngebäude mit Nebennutzung";"6+ Zimmer";"1971-1980";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3201 Häggenschwil";"Wohngebäude mit Nebennutzung";"6+ Zimmer";"1981-1990";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3201 Häggenschwil";"Wohngebäude mit Nebennutzung";"6+ Zimmer";"1991-2000";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3201 Häggenschwil";"Wohngebäude mit Nebennutzung";"6+ Zimmer";"2001-2005";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3201 Häggenschwil";"Wohngebäude mit Nebennutzung";"6+ Zimmer";"2006-2010";2;2;2;2;2;2;2;2;2;2;2;2;2
"......3201 Häggenschwil";"Wohngebäude mit Nebennutzung";"6+ Zimmer";"2011-2015";0;0;0;1;1;1;1;1;1;1;1;1;1
"......3201 Häggenschwil";"Wohngebäude mit Nebennutzung";"6+ Zimmer";"2016-2022";0;0;0;0;0;0;1;2;2;2;2;2;2
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"1 Zimmer";"Vor 1919";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"1 Zimmer";"1919-1945";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"1 Zimmer";"1946-1960";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"1 Zimmer";"1961-1970";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"1 Zimmer";"1971-1980";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"1 Zimmer";"1981-1990";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"1 Zimmer";"1991-2000";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"1 Zimmer";"2001-2005";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"1 Zimmer";"2006-2010";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"1 Zimmer";"2011-2015";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"1 Zimmer";"2016-2022";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"2 Zimmer";"Vor 1919";2;2;2;2;2;2;2;1;1;1;1;1;1
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"2 Zimmer";"1919-1945";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"2 Zimmer";"1946-1960";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"2 Zimmer";"1961-1970";2;2;2;2;2;2;2;2;2;2;2;2;2
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"2 Zimmer";"1971-1980";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"2 Zimmer";"1981-1990";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"2 Zimmer";"1991-2000";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"2 Zimmer";"2001-2005";0;0;0;0;0;0;0;0;0;1;1;1;1
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"2 Zimmer";"2006-2010";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"2 Zimmer";"2011-2015";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"2 Zimmer";"2016-2022";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"3 Zimmer";"Vor 1919";1;1;1;1;1;1;1;2;2;2;2;2;2
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"3 Zimmer";"1919-1945";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"3 Zimmer";"1946-1960";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"3 Zimmer";"1961-1970";3;3;3;3;3;3;3;3;3;3;3;3;3
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"3 Zimmer";"1971-1980";0;0;0;0;0;1;0;1;1;0;1;0;1
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"3 Zimmer";"1981-1990";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"3 Zimmer";"1991-2000";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"3 Zimmer";"2001-2005";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"3 Zimmer";"2006-2010";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"3 Zimmer";"2011-2015";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"3 Zimmer";"2016-2022";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"4 Zimmer";"Vor 1919";1;1;1;1;1;1;1;1;1;1;2;2;0
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"4 Zimmer";"1919-1945";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"4 Zimmer";"1946-1960";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"4 Zimmer";"1961-1970";2;2;2;2;2;2;2;2;2;2;2;2;2
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"4 Zimmer";"1971-1980";0;0;0;0;1;0;0;0;0;0;0;0;0
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"4 Zimmer";"1981-1990";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"4 Zimmer";"1991-2000";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"4 Zimmer";"2001-2005";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"4 Zimmer";"2006-2010";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"4 Zimmer";"2011-2015";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"4 Zimmer";"2016-2022";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"5 Zimmer";"Vor 1919";2;2;2;2;1;1;1;1;1;1;1;1;1
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"5 Zimmer";"1919-1945";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"5 Zimmer";"1946-1960";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"5 Zimmer";"1961-1970";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"5 Zimmer";"1971-1980";1;1;1;0;0;0;0;0;0;0;0;1;0
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"5 Zimmer";"1981-1990";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"5 Zimmer";"1991-2000";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"5 Zimmer";"2001-2005";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"5 Zimmer";"2006-2010";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"5 Zimmer";"2011-2015";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"5 Zimmer";"2016-2022";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"6+ Zimmer";"Vor 1919";4;4;4;4;4;4;4;4;4;4;4;4;4
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"6+ Zimmer";"1919-1945";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"6+ Zimmer";"1946-1960";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"6+ Zimmer";"1961-1970";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"6+ Zimmer";"1971-1980";0;0;0;0;0;0;1;0;0;1;0;0;0
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"6+ Zimmer";"1981-1990";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"6+ Zimmer";"1991-2000";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"6+ Zimmer";"2001-2005";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"6+ Zimmer";"2006-2010";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"6+ Zimmer";"2011-2015";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3201 Häggenschwil";"Gebäude mit teilweiser Wohnnutzung";"6+ Zimmer";"2016-2022";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Einfamilienhäuser";"1 Zimmer";"Vor 1919";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Einfamilienhäuser";"1 Zimmer";"1919-1945";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Einfamilienhäuser";"1 Zimmer";"1946-1960";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Einfamilienhäuser";"1 Zimmer";"1961-1970";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Einfamilienhäuser";"1 Zimmer";"1971-1980";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Einfamilienhäuser";"1 Zimmer";"1981-1990";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Einfamilienhäuser";"1 Zimmer";"1991-2000";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Einfamilienhäuser";"1 Zimmer";"2001-2005";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Einfamilienhäuser";"1 Zimmer";"2006-2010";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Einfamilienhäuser";"1 Zimmer";"2011-2015";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Einfamilienhäuser";"1 Zimmer";"2016-2022";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Einfamilienhäuser";"2 Zimmer";"Vor 1919";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Einfamilienhäuser";"2 Zimmer";"1919-1945";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Einfamilienhäuser";"2 Zimmer";"1946-1960";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Einfamilienhäuser";"2 Zimmer";"1961-1970";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Einfamilienhäuser";"2 Zimmer";"1971-1980";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Einfamilienhäuser";"2 Zimmer";"1981-1990";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Einfamilienhäuser";"2 Zimmer";"1991-2000";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Einfamilienhäuser";"2 Zimmer";"2001-2005";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Einfamilienhäuser";"2 Zimmer";"2006-2010";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Einfamilienhäuser";"2 Zimmer";"2011-2015";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Einfamilienhäuser";"2 Zimmer";"2016-2022";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Einfamilienhäuser";"3 Zimmer";"Vor 1919";2;2;2;2;2;2;2;1;1;1;1;1;1
"......3202 Muolen";"Einfamilienhäuser";"3 Zimmer";"1919-1945";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Einfamilienhäuser";"3 Zimmer";"1946-1960";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Einfamilienhäuser";"3 Zimmer";"1961-1970";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Einfamilienhäuser";"3 Zimmer";"1971-1980";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Einfamilienhäuser";"3 Zimmer";"1981-1990";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3202 Muolen";"Einfamilienhäuser";"3 Zimmer";"1991-2000";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Einfamilienhäuser";"3 Zimmer";"2001-2005";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Einfamilienhäuser";"3 Zimmer";"2006-2010";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Einfamilienhäuser";"3 Zimmer";"2011-2015";0;1;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Einfamilienhäuser";"3 Zimmer";"2016-2022";0;0;0;0;0;0;0;0;0;0;0;0;1
"......3202 Muolen";"Einfamilienhäuser";"4 Zimmer";"Vor 1919";5;5;4;4;4;4;4;4;4;4;3;3;3
"......3202 Muolen";"Einfamilienhäuser";"4 Zimmer";"1919-1945";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3202 Muolen";"Einfamilienhäuser";"4 Zimmer";"1946-1960";2;2;2;2;2;2;2;2;2;2;2;2;2
"......3202 Muolen";"Einfamilienhäuser";"4 Zimmer";"1961-1970";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3202 Muolen";"Einfamilienhäuser";"4 Zimmer";"1971-1980";0;0;2;2;2;2;2;2;2;2;2;2;2
"......3202 Muolen";"Einfamilienhäuser";"4 Zimmer";"1981-1990";3;3;3;3;3;3;3;3;3;3;3;3;3
"......3202 Muolen";"Einfamilienhäuser";"4 Zimmer";"1991-2000";2;2;2;2;2;2;2;2;2;2;2;2;2
"......3202 Muolen";"Einfamilienhäuser";"4 Zimmer";"2001-2005";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Einfamilienhäuser";"4 Zimmer";"2006-2010";1;1;1;1;1;1;1;1;1;1;2;2;2
"......3202 Muolen";"Einfamilienhäuser";"4 Zimmer";"2011-2015";0;0;1;1;1;1;1;1;1;1;1;1;1
"......3202 Muolen";"Einfamilienhäuser";"4 Zimmer";"2016-2022";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Einfamilienhäuser";"5 Zimmer";"Vor 1919";9;9;10;10;10;10;10;10;9;9;9;9;9
"......3202 Muolen";"Einfamilienhäuser";"5 Zimmer";"1919-1945";4;4;4;4;4;4;4;4;4;4;4;4;4
"......3202 Muolen";"Einfamilienhäuser";"5 Zimmer";"1946-1960";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Einfamilienhäuser";"5 Zimmer";"1961-1970";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Einfamilienhäuser";"5 Zimmer";"1971-1980";8;8;7;7;7;7;7;7;7;7;7;6;6
"......3202 Muolen";"Einfamilienhäuser";"5 Zimmer";"1981-1990";23;23;25;25;25;25;25;24;24;24;24;24;24
"......3202 Muolen";"Einfamilienhäuser";"5 Zimmer";"1991-2000";6;6;6;6;6;6;6;6;6;6;6;6;6
"......3202 Muolen";"Einfamilienhäuser";"5 Zimmer";"2001-2005";11;11;11;11;11;11;11;11;11;11;11;11;11
"......3202 Muolen";"Einfamilienhäuser";"5 Zimmer";"2006-2010";18;18;18;18;18;18;18;18;18;18;18;18;18
"......3202 Muolen";"Einfamilienhäuser";"5 Zimmer";"2011-2015";0;1;0;0;1;3;3;3;3;3;3;3;3
"......3202 Muolen";"Einfamilienhäuser";"5 Zimmer";"2016-2022";0;0;0;0;0;0;0;1;4;5;5;4;4
"......3202 Muolen";"Einfamilienhäuser";"6+ Zimmer";"Vor 1919";22;22;22;22;22;23;23;23;23;23;24;22;22
"......3202 Muolen";"Einfamilienhäuser";"6+ Zimmer";"1919-1945";4;4;4;4;4;4;4;4;3;3;4;3;3
"......3202 Muolen";"Einfamilienhäuser";"6+ Zimmer";"1946-1960";2;2;2;2;2;2;2;2;2;2;2;2;2
"......3202 Muolen";"Einfamilienhäuser";"6+ Zimmer";"1961-1970";4;4;4;4;4;4;4;4;4;4;4;4;4
"......3202 Muolen";"Einfamilienhäuser";"6+ Zimmer";"1971-1980";5;5;4;4;4;4;4;4;4;4;4;4;4
"......3202 Muolen";"Einfamilienhäuser";"6+ Zimmer";"1981-1990";19;19;17;17;17;17;17;17;17;17;17;17;17
"......3202 Muolen";"Einfamilienhäuser";"6+ Zimmer";"1991-2000";15;15;15;15;15;15;15;15;15;15;15;15;15
"......3202 Muolen";"Einfamilienhäuser";"6+ Zimmer";"2001-2005";1;1;0;0;0;0;0;0;0;0;1;1;1
"......3202 Muolen";"Einfamilienhäuser";"6+ Zimmer";"2006-2010";9;9;9;9;9;9;9;9;9;9;9;9;9
"......3202 Muolen";"Einfamilienhäuser";"6+ Zimmer";"2011-2015";0;0;1;4;4;10;10;10;10;10;10;10;10
"......3202 Muolen";"Einfamilienhäuser";"6+ Zimmer";"2016-2022";0;0;0;0;0;0;2;2;3;3;3;3;4
"......3202 Muolen";"Mehrfamilienhäuser";"1 Zimmer";"Vor 1919";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Mehrfamilienhäuser";"1 Zimmer";"1919-1945";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Mehrfamilienhäuser";"1 Zimmer";"1946-1960";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Mehrfamilienhäuser";"1 Zimmer";"1961-1970";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Mehrfamilienhäuser";"1 Zimmer";"1971-1980";0;0;0;0;0;0;0;0;0;1;1;1;1
"......3202 Muolen";"Mehrfamilienhäuser";"1 Zimmer";"1981-1990";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Mehrfamilienhäuser";"1 Zimmer";"1991-2000";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Mehrfamilienhäuser";"1 Zimmer";"2001-2005";0;0;1;1;1;1;1;1;1;1;1;1;1
"......3202 Muolen";"Mehrfamilienhäuser";"1 Zimmer";"2006-2010";0;0;0;0;0;1;0;0;0;0;0;0;0
"......3202 Muolen";"Mehrfamilienhäuser";"1 Zimmer";"2011-2015";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Mehrfamilienhäuser";"1 Zimmer";"2016-2022";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Mehrfamilienhäuser";"2 Zimmer";"Vor 1919";6;6;6;6;6;6;6;6;6;6;6;6;6
"......3202 Muolen";"Mehrfamilienhäuser";"2 Zimmer";"1919-1945";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Mehrfamilienhäuser";"2 Zimmer";"1946-1960";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Mehrfamilienhäuser";"2 Zimmer";"1961-1970";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Mehrfamilienhäuser";"2 Zimmer";"1971-1980";0;0;0;0;0;0;0;0;0;0;0;1;1
"......3202 Muolen";"Mehrfamilienhäuser";"2 Zimmer";"1981-1990";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3202 Muolen";"Mehrfamilienhäuser";"2 Zimmer";"1991-2000";4;4;4;4;4;4;4;4;4;4;4;4;4
"......3202 Muolen";"Mehrfamilienhäuser";"2 Zimmer";"2001-2005";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Mehrfamilienhäuser";"2 Zimmer";"2006-2010";1;1;3;1;1;3;2;1;1;1;3;2;1
"......3202 Muolen";"Mehrfamilienhäuser";"2 Zimmer";"2011-2015";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Mehrfamilienhäuser";"2 Zimmer";"2016-2022";0;0;0;0;0;0;0;0;0;2;2;2;2
"......3202 Muolen";"Mehrfamilienhäuser";"3 Zimmer";"Vor 1919";9;9;9;9;9;9;9;10;10;10;10;10;10
"......3202 Muolen";"Mehrfamilienhäuser";"3 Zimmer";"1919-1945";2;2;2;2;2;2;2;2;2;2;2;2;2
"......3202 Muolen";"Mehrfamilienhäuser";"3 Zimmer";"1946-1960";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3202 Muolen";"Mehrfamilienhäuser";"3 Zimmer";"1961-1970";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Mehrfamilienhäuser";"3 Zimmer";"1971-1980";10;10;10;10;10;10;10;10;10;11;11;11;11
"......3202 Muolen";"Mehrfamilienhäuser";"3 Zimmer";"1981-1990";6;6;6;6;6;6;6;7;7;7;7;7;7
"......3202 Muolen";"Mehrfamilienhäuser";"3 Zimmer";"1991-2000";5;5;5;5;5;5;5;5;5;5;5;5;5
"......3202 Muolen";"Mehrfamilienhäuser";"3 Zimmer";"2001-2005";0;0;2;2;2;2;2;2;2;2;2;2;2
"......3202 Muolen";"Mehrfamilienhäuser";"3 Zimmer";"2006-2010";0;0;2;3;3;2;3;4;4;3;3;2;2
"......3202 Muolen";"Mehrfamilienhäuser";"3 Zimmer";"2011-2015";0;4;2;2;2;2;2;2;2;2;2;2;2
"......3202 Muolen";"Mehrfamilienhäuser";"3 Zimmer";"2016-2022";0;0;0;0;0;0;0;2;3;12;12;12;12
"......3202 Muolen";"Mehrfamilienhäuser";"4 Zimmer";"Vor 1919";13;13;13;13;13;13;13;14;14;14;14;15;15
"......3202 Muolen";"Mehrfamilienhäuser";"4 Zimmer";"1919-1945";4;4;4;4;4;4;4;4;4;4;4;4;4
"......3202 Muolen";"Mehrfamilienhäuser";"4 Zimmer";"1946-1960";3;3;3;3;3;3;3;3;3;3;3;3;3
"......3202 Muolen";"Mehrfamilienhäuser";"4 Zimmer";"1961-1970";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Mehrfamilienhäuser";"4 Zimmer";"1971-1980";12;12;12;12;12;12;12;12;12;11;11;11;11
"......3202 Muolen";"Mehrfamilienhäuser";"4 Zimmer";"1981-1990";7;7;7;7;7;7;7;7;7;7;7;7;7
"......3202 Muolen";"Mehrfamilienhäuser";"4 Zimmer";"1991-2000";14;14;14;14;14;14;14;14;14;14;14;14;14
"......3202 Muolen";"Mehrfamilienhäuser";"4 Zimmer";"2001-2005";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Mehrfamilienhäuser";"4 Zimmer";"2006-2010";0;0;0;1;2;0;1;1;0;0;0;1;3
"......3202 Muolen";"Mehrfamilienhäuser";"4 Zimmer";"2011-2015";0;1;2;2;2;16;16;16;16;16;19;19;19
"......3202 Muolen";"Mehrfamilienhäuser";"4 Zimmer";"2016-2022";0;0;0;0;0;0;0;4;4;12;12;12;12
"......3202 Muolen";"Mehrfamilienhäuser";"5 Zimmer";"Vor 1919";11;11;11;11;11;9;9;9;9;9;9;9;9
"......3202 Muolen";"Mehrfamilienhäuser";"5 Zimmer";"1919-1945";0;0;0;0;0;0;0;0;1;1;1;1;1
"......3202 Muolen";"Mehrfamilienhäuser";"5 Zimmer";"1946-1960";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3202 Muolen";"Mehrfamilienhäuser";"5 Zimmer";"1961-1970";0;0;0;0;0;0;0;0;0;0;0;0;0
"......3202 Muolen";"Mehrfamilienhäuser";"5 Zimmer";"1971-1980";0;0;0;0;0;0;0;0;0;0;0;1;1
"......3202 Muolen";"Mehrfamilienhäuser";"5 Zimmer";"1981-1990";1;1;1;1;1;1;1;2;2;2;2;2;2
"......3202 Muolen";"Mehrfamilienhäuser";"5 Zimmer";"1991-2000";1;1;1;1;1;1;1;1;1;1;1;1;1
"......3202 Muolen";"Mehrfamilienhäuser";"5 Zimmer";"2001-2005";0;0;1;1;1;1;1;1;1;1;1;1;1
"......3202 Muolen";"Mehrfamilienhäuser";"5 Zimmer";"2006-2010";6;6;7;7;6;6;6;6;6;8;6;6;6
"......3202 Muolen";"Mehrfamilienhäuser";"5 Zimmer";"2011-2015";0;0;1;1;1;7;7;7;7;7;7;7;7
"......3202 Muolen";"Mehrfamilienhäuser";"5 Zimmer";"2016-2022";0;0;0;0;0;0;0;0;0;0;2;2;2
"......3202 Muolen";"Mehrfamilienhäuser";"6+ Zimmer";"Vor 1919";5;5;5;5;5;5;5;5;5;5;5;6;6
"......3202 Muolen";"Mehrfamilienhäuser";"6+ Zimmer";"1919-1945";0;0;0;0;0;0;0;0;1;1;1;1;1
